Id,Street_name,Street_number,District,Sq_mt_built,Sq_mt_useful,N_rooms,N_bathrooms,N_floors,Price,Has_parking_included,Built_year
21011,Urb. URBANIZACION CERRADA,,2197.8 €/m2) - District 21: Villaverde,152,,3,2,,340000,YES,1/1/2001
21010,Calle Pan y Toros,7,1796.68 €/m2) - District 21: Villaverde,100,85,3,2,,185000,NO,1/1/1965
21009,Calle Alcocer,,1617.18 €/m2) - District 21: Villaverde,124,100,3,2,,369000,YES,1/1/1995
21008,Calle de la del Manojo de Rosas. Madrid,,1796.68 €/m2) - District 21: Villaverde,81,,3,1,,175000,NO,1/1/1950
21002,acantita,,2197.8 €/m2) - District 21: Villaverde,105,78,4,2,,251650,YES,1/1/2002
20999,MANOJO DE ROSAS,,1796.68 €/m2) - District 21: Villaverde,96,,4,1,,159000,NO,1/1/1966
20998,Calle Ciudadanía,,1827.79 €/m2) - District 21: Villaverde,63,57,2,1,,127500,NO,1/1/1958
20995,Calle Grafito. Madrid,,1617.18 €/m2) - District 21: Villaverde,83,,3,1,,159000,YES,1/1/1966
20994,Calle Villajoyosa,,1827.79 €/m2) - District 21: Villaverde,79,74,3,1,,162000,NO,1/1/1970
20993,limonita,,2197.8 €/m2) - District 21: Villaverde,105,72,3,2,,238000,YES,1/1/2002
20991,Calle Manganeso,7,1827.79 €/m2) - District 21: Villaverde,80,,3,1,,128000,NO,1/1/1967
20990,Calle de Rocafort,84,1308.89 €/m2) - District 21: Villaverde,61,57,3,1,,95000,NO,1/1/1960
20989,Calle Francisco del Pino,,1827.79 €/m2) - District 21: Villaverde,59,,2,1,,132000,NO,1/1/1970
20988,Calle de los Cacereños,,1617.18 €/m2) - District 21: Villaverde,59,,2,1,,124000,NO,1/1/1954
20980,Avenida de los Rosales,107,2197.8 €/m2) - District 21: Villaverde,112,102,4,2,,380000,YES,1/1/1993
20978,Travesía Cacerenos,,1617.18 €/m2) - District 21: Villaverde,48,37,1,1,,85000,NO,1/1/2004
20975,berrocal,3,2197.8 €/m2) - District 21: Villaverde,119,91,3,2,,269000,YES,1/1/2004
20972,Calle Transversal Sexta,,1617.18 €/m2) - District 21: Villaverde,117,76,2,1,,149000,NO,1/1/1999
20960,Calle Canteras de Tilly,14,2064.65 €/m2) - District 19: Vicálvaro,60,56,2,1,,137000,NO,1/1/1965
20959,Travesía del Ambroz,1,2094.51 €/m2) - District 19: Vicálvaro,70,,3,1,,250000,NO,1/1/1960
20958,Calle Rastro,8,2064.65 €/m2) - District 19: Vicálvaro,117,94,2,2,,249000,YES,1/1/2000
20957,Calle de Mario Moreno Cantinflas,68,2271.52 €/m2) - District 19: Vicálvaro,80,68,2,2,,240000,YES,1/1/2016
20942,Calle Abad Juan Catalán,,2094.51 €/m2) - District 19: Vicálvaro,92,70,2,2,,255000,YES,1/1/2005
20936,velilla,,2064.65 €/m2) - District 19: Vicálvaro,87,,2,1,,169000,NO,1/1/1968
20934,Calle Lardero,,2094.51 €/m2) - District 19: Vicálvaro,75,67,2,1,,191000,NO,1/1/1968
20929,Calle Minerva,19,2750.0 €/m2) - District 19: Vicálvaro,86,76,2,2,,250000,YES,1/1/2003
20927,Calle Gallegos,37,2750.0 €/m2) - District 19: Vicálvaro,137,110,3,2,,545000,YES,1/1/2005
20922,Calle Enrique Urquijo,174,2271.52 €/m2) - District 19: Vicálvaro,102,88,3,2,,289000,YES,1/1/2019
20921,Calle de los Pinillas,,2750.0 €/m2) - District 19: Vicálvaro,125,,3,2,,278000,YES,1/1/1995
20916,castellana,,2064.65 €/m2) - District 19: Vicálvaro,275,,5,2,2,385000,NO,1/1/1968
20915,Calle de Villablanca,70,2750.0 €/m2) - District 19: Vicálvaro,95,77,2,2,,269900,YES,1/1/2002
20914,Calle del Lago Van,10,2064.65 €/m2) - District 19: Vicálvaro,85,81,3,1,,194000,NO,1/1/1976
20911,LOS GALLEGOS,,2750.0 €/m2) - District 19: Vicálvaro,91,,2,2,,269900,YES,1/1/2005
20906,Calle del Pergamino,27,2750.0 €/m2) - District 19: Vicálvaro,119,,3,1,,293000,YES,1/1/1998
20905,Calle de Omega,,2750.0 €/m2) - District 19: Vicálvaro,126,100,3,2,,317000,YES,1/1/2002
20904,Calle de Villajimena,,2094.51 €/m2) - District 19: Vicálvaro,80,69,3,1,,145000,NO,1/1/1965
20901,Calle Mercurio,6,2064.65 €/m2) - District 19: Vicálvaro,60,51,2,1,,159000,NO,1/1/1965
20900,Calle Condesa Vega del Pozo,,2064.65 €/m2) - District 19: Vicálvaro,120,110,4,1,,239000,YES,1/1/1991
20883,Calle de Villajimena,,2094.51 €/m2) - District 19: Vicálvaro,59,55,2,1,,90000,NO,1/1/1980
20881,Calle Enrique Urquijo,,2271.52 €/m2) - District 19: Vicálvaro,177,119,4,3,,360000,YES,1/1/2020
20866,Bulevar de José Prat,,2750.0 €/m2) - District 19: Vicálvaro,124,,4,2,,286000,YES,1/1/1997
20860,Calle de Villajimena,,2094.51 €/m2) - District 19: Vicálvaro,66,,3,1,,138000,NO,1/1/1970
20848,Calle de Calahorra,,2094.51 €/m2) - District 19: Vicálvaro,61,55,3,1,,130000,NO,1/1/1960
20847,Calle Maria Pita,42,2271.52 €/m2) - District 19: Vicálvaro,100,86,3,2,,198958,YES,1/1/2020
20842,Calle de la Caliza,,2750.0 €/m2) - District 19: Vicálvaro,98,72,3,2,,326000,YES,1/1/2004
20841,Urb. CAÑAVERAL,,2271.52 €/m2) - District 19: Vicálvaro,106,,4,2,,295000,YES,1/1/2018
20838,Calle Minerva,,2750.0 €/m2) - District 19: Vicálvaro,100,74,2,2,,264000,YES,1/1/2001
20833,Calle Suertes de la Villa,2,2271.52 €/m2) - District 19: Vicálvaro,113,,3,2,,299999,YES,1/1/2019
20827,Calle de Omega,,2750.0 €/m2) - District 19: Vicálvaro,91,72,2,2,,270000,YES,1/1/2004
20820,Villardondiego,,2064.65 €/m2) - District 19: Vicálvaro,60,,2,1,,135000,NO,1/1/1970
20782,Calle del Péndulo,21,2750.0 €/m2) - District 19: Vicálvaro,75,70,3,2,,260000,YES,1/1/1998
20781,Calle Lago Erie,15,2064.65 €/m2) - District 19: Vicálvaro,65,59,2,1,,139950,NO,1/1/1965
20779,Calle Huerta del Convento,,2064.65 €/m2) - District 19: Vicálvaro,69,,3,1,,116000,NO,1/1/1965
20752,Calle Villacid de Campos,,2064.65 €/m2) - District 19: Vicálvaro,59,53,3,1,,115000,NO,1/1/1969
20751,Calle Canteras de Tilly,,2064.65 €/m2) - District 19: Vicálvaro,65,,3,1,,150000,NO,1/1/1978
20748,Carretera de Vicálvaro a la Estación de O'donnell,2,2094.51 €/m2) - District 19: Vicálvaro,172,,3,2,,300000,YES,1/1/2010
20742,Calle de Herce,,2094.51 €/m2) - District 19: Vicálvaro,60,56,3,1,,115000,NO,1/1/1960
20741,Calle del Gallo,,2094.51 €/m2) - District 19: Vicálvaro,63,57,3,1,,144500,NO,1/1/1960
20739,Calle tren de Arganda,12,2750.0 €/m2) - District 19: Vicálvaro,172,,4,2,,459000,YES,1/1/1997
20734,Calle Ezcaray,,2094.51 €/m2) - District 19: Vicálvaro,65,54,3,1,,120000,NO,1/1/1960
20733,Calle De Casalarreina,,2094.51 €/m2) - District 19: Vicálvaro,62,,2,1,,97395,NO,1/1/1960
20732,san cipriano,,2064.65 €/m2) - District 19: Vicálvaro,73,,3,1,,139000,NO,1/1/1970
20726,Calle de Calahorra,,2094.51 €/m2) - District 19: Vicálvaro,62,60,3,1,,127000,NO,1/1/1965
20718,Huerta del convento,,2064.65 €/m2) - District 19: Vicálvaro,52,45,2,1,,119900,NO,1/1/1970
20702,Calle Lardero,5,2094.51 €/m2) - District 19: Vicálvaro,85,,3,1,,135000,YES,1/1/1976
20686,Calle Abad Juan Catalán,14,2094.51 €/m2) - District 19: Vicálvaro,85,,2,2,,235000,YES,1/1/2006
20684,Calle Enrique Urquijo,174,2271.52 €/m2) - District 19: Vicálvaro,130,98,4,2,,410000,YES,1/1/2019
20681,Calle Minerva,131,2750.0 €/m2) - District 19: Vicálvaro,100,74,2,2,,264000,YES,1/1/2001
20679,Calle Mercurio,,2064.65 €/m2) - District 19: Vicálvaro,81,77,4,2,,260000,NO,1/1/1967
20673,Calle De Casalarreina,,2094.51 €/m2) - District 19: Vicálvaro,63,,3,1,,147000,NO,1/1/1965
20672,Calle Efigenia,,2094.51 €/m2) - District 19: Vicálvaro,62,60,2,1,,93000,NO,1/1/1975
20671,Calle San Ciriaco,,2064.65 €/m2) - District 19: Vicálvaro,101,96,3,1,,190000,NO,1/1/1978
20666,Calle Enrique Urquijo,141,2271.52 €/m2) - District 19: Vicálvaro,109,,3,2,,315000,YES,1/1/2017
20657,Calle De Casalarreina,,2094.51 €/m2) - District 19: Vicálvaro,55,48,3,1,,147000,NO,1/1/1965
20642,Calle de San Cipriano,,2750.0 €/m2) - District 19: Vicálvaro,55,,1,1,,180000,NO,1/1/2003
20641,Calle San Filemón,3,2094.51 €/m2) - District 19: Vicálvaro,60,57,2,1,,110000,NO,1/1/1964
20639,Calle Huerta del Convento,,2064.65 €/m2) - District 19: Vicálvaro,58,,2,1,,155000,NO,1/1/1970
20637,Pergamino,,2750.0 €/m2) - District 19: Vicálvaro,110,,3,2,,359000,YES,1/1/2000
20625,Calle Forges. Madrid,,2064.65 €/m2) - District 19: Vicálvaro,65,55,3,1,,129000,NO,1/1/1960
20623,Calle San Ciriaco,,2094.51 €/m2) - District 19: Vicálvaro,35,30,1,1,,75000,NO,1/1/1970
20618,Calle Arroyo del Cañaveral,,2271.52 €/m2) - District 19: Vicálvaro,101,87,3,2,,228543,YES,1/1/2021
20608,Calle De Casalarreina,,2094.51 €/m2) - District 19: Vicálvaro,57,,3,1,,94050,NO,1/1/1968
20599,Calle De Casalarreina,,2094.51 €/m2) - District 19: Vicálvaro,61,55,3,1,,147000,NO,1/1/1965
20576,Calle DE PRAT,,2064.65 €/m2) - District 19: Vicálvaro,350,,3,2,2,420000,YES,1/1/1970
20575,Calle PENDULO,,2750.0 €/m2) - District 19: Vicálvaro,75,70,3,2,,290000,YES,1/1/1998
20569,LADERA DE LOS ALMENDROS,,2750.0 €/m2) - District 19: Vicálvaro,91,,2,2,,275000,YES,1/1/2001
20520,Calle del Campo de la Torre,,2750.0 €/m2) - District 19: Vicálvaro,90,70,2,1,,260000,YES,1/1/2002
20516,Calle del Lago Van,,2064.65 €/m2) - District 19: Vicálvaro,85,81,3,1,,194000,NO,1/1/1976
20515,Calle Villardondiego,,2094.51 €/m2) - District 19: Vicálvaro,52,50,2,1,,140000,NO,1/1/1968
20513,Plaza Alosno,,2094.51 €/m2) - District 19: Vicálvaro,57,,3,1,,130000,NO,1/1/1964
20511,Calle de San Cipriano,,2064.65 €/m2) - District 19: Vicálvaro,52,49,3,1,,135000,NO,1/1/1969
20503,Calle San Ciriaco,,2064.65 €/m2) - District 19: Vicálvaro,100,80,3,1,,189900,NO,1/1/1975
20501,Paseo de los artilleros,,2094.51 €/m2) - District 19: Vicálvaro,65,55,3,1,,119900,NO,1/1/1965
20473,Calle Cardenal Vicente Enrique y Tarancón,13,2677.28 €/m2) - District 20: Villa de Vallecas,161,,3,2,,300000,YES,1/1/2008
20468,Avenida del Ensanche de Vallecas,,2677.28 €/m2) - District 20: Villa de Vallecas,57,50,1,1,,168000,YES,1/1/2006
20467,Calle de Sierra Gádor,,1956.0 €/m2) - District 20: Villa de Vallecas,90,,3,2,,198000,NO,1/1/1980
20461,Calle José Tamayo,,2677.28 €/m2) - District 20: Villa de Vallecas,114,84,3,2,,350000,YES,1/1/2019
20460,Calle José Tamayo,,2677.28 €/m2) - District 20: Villa de Vallecas,114,84,3,2,,330000,YES,1/1/2019
20458,Calle Poza de la Sal,,2175.93 €/m2) - District 20: Villa de Vallecas,119,107,3,2,,310000,YES,1/1/1988
20457,Calle de César Pastor Llopis,,2175.93 €/m2) - District 20: Villa de Vallecas,101,,3,2,,215000,YES,1/1/1996
20456,Calle San Jaime,,2677.28 €/m2) - District 20: Villa de Vallecas,128,86,3,2,,250000,YES,1/1/2005
20454,Urb. CERCANO A METRO LA GAVIA Y METRO CONGOSTO. CON PISCINA,,1956.0 €/m2) - District 20: Villa de Vallecas,95,,2,2,,247000,NO,1/1/2000
20453,Calle de la Pueblanueva,8,2677.28 €/m2) - District 20: Villa de Vallecas,60,50,1,1,,185000,YES,1/1/2008
20451,Avenida de la Gran Vía del Sureste,,2677.28 €/m2) - District 20: Villa de Vallecas,196,148,2,2,,365000,YES,1/1/2009
20447,Calle Embalse de Valmayor,10,2677.28 €/m2) - District 20: Villa de Vallecas,152,93,3,2,,249000,YES,1/1/2006
20442,Calle Corral de Almaguer,,2677.28 €/m2) - District 20: Villa de Vallecas,39,33,1,1,,163000,YES,1/1/2008
20437,Alameda del Valle,,2677.28 €/m2) - District 20: Villa de Vallecas,99,89,2,2,,295000,YES,1/1/2017
20436,Bulevar de la Naturaleza,,2677.28 €/m2) - District 20: Villa de Vallecas,88,76,3,2,,232000,YES,1/1/2007
20426,Calle de Fuentidueña,,1956.0 €/m2) - District 20: Villa de Vallecas,82,71,3,1,,139000,NO,1/1/1971
20424,Calle del Puerto de Galapagar,,1956.0 €/m2) - District 20: Villa de Vallecas,44,38,1,1,,133000,NO,1/1/1977
20423,Avenida de la Gran Vía del Sureste,,2677.28 €/m2) - District 20: Villa de Vallecas,92,,2,2,,229000,NO,1/1/2007
20420,Carretera de Villaverde a Vallecas,293,2677.28 €/m2) - District 20: Villa de Vallecas,48,42,0,1,,105000,YES,1/1/2007
20412,Calle de César Pastor Llopis,,2175.93 €/m2) - District 20: Villa de Vallecas,101,86,4,2,,229000,YES,1/1/1997
20402,Avenida del Ensanche de Vallecas,,2677.28 €/m2) - District 20: Villa de Vallecas,60,48,2,1,,149000,YES,1/1/2009
20399,Calle Entrepeñas. Madrid,,2677.28 €/m2) - District 20: Villa de Vallecas,111,83,3,2,,340000,YES,1/1/2008
20384,Alameda del Valle,22,2677.28 €/m2) - District 20: Villa de Vallecas,126,95,3,2,,310000,YES,1/1/2007
20383,Calle PUENTELARRA,,2175.93 €/m2) - District 20: Villa de Vallecas,94,,3,2,,159000,NO,1/1/1976
20382,Calle de José Gutiérrez Maroto,,2677.28 €/m2) - District 20: Villa de Vallecas,70,60,1,1,,210000,YES,1/1/2008
20379,Urb. JUNTO AL METRO VALDECARROS. SEMINUEVO. GARAJE. TRASTERO. PISCINA,,2677.28 €/m2) - District 20: Villa de Vallecas,76,,1,1,,185000,YES,1/1/2007
20378,Calle Arte Minimal,,2677.28 €/m2) - District 20: Villa de Vallecas,189,151,4,2,2,367000,YES,1/1/2008
20377,Calle de Puentelarra,,2175.93 €/m2) - District 20: Villa de Vallecas,111,,3,2,,235000,YES,1/1/1978
20376,Calle de Puentelarra,,2175.93 €/m2) - District 20: Villa de Vallecas,76,65,3,1,,155000,NO,1/1/1968
20375,Calle Cerro del Murmullo,,2677.28 €/m2) - District 20: Villa de Vallecas,50,45,0,1,,140000,YES,1/1/2008
20374,Avenida de las Suertes,55,2677.28 €/m2) - District 20: Villa de Vallecas,81,71,2,2,,272000,YES,1/1/2008
20373,Calle Cardenal Vicente Enrique y Tarancón,,2677.28 €/m2) - District 20: Villa de Vallecas,80,64,2,2,,220000,NO,1/1/2006
20371,PEÑA SORRAPIA,,1956.0 €/m2) - District 20: Villa de Vallecas,73,67,3,1,,167000,NO,1/1/1995
20366,Plaza de San Jaime,9,1956.0 €/m2) - District 20: Villa de Vallecas,122,98,3,2,,232100,NO,1/1/1980
20364,Avenida del Ensanche de Vallecas,,2677.28 €/m2) - District 20: Villa de Vallecas,46,,1,1,,155000,NO,1/1/2008
20362,Puentelarra,,2175.93 €/m2) - District 20: Villa de Vallecas,128,90,3,2,,255000,YES,1/1/1991
20360,Avenida DE LA GAVIA,,2677.28 €/m2) - District 20: Villa de Vallecas,80,70,2,2,,273000,YES,1/1/2010
20358,Calle del Puerto de Pozazal,37,2677.28 €/m2) - District 20: Villa de Vallecas,55,,1,1,,124000,NO,1/1/2009
20354,Calle de Puentedey,5,2677.28 €/m2) - District 20: Villa de Vallecas,83,,2,2,,272000,YES,1/1/2008
20353,Avenida del Ensanche de Vallecas,,2677.28 €/m2) - District 20: Villa de Vallecas,70,,1,1,,205000,YES,1/1/2006
20352,Calle Puerto de Lumbreras,31,1956.0 €/m2) - District 20: Villa de Vallecas,67,61,3,1,,101500,NO,1/1/1965
20348,Paseo Federico García Lorca,,1956.0 €/m2) - District 20: Villa de Vallecas,107,,3,1,,190800,NO,1/1/1970
20345,Muela de San Juan,,1956.0 €/m2) - District 20: Villa de Vallecas,90,84,2,1,,247000,NO,1/1/2004
20343,Calle de Villamayor de Santiago,,2677.28 €/m2) - District 20: Villa de Vallecas,77,65,2,1,,243000,YES,1/1/2008
20342,Avenida de Santa Eugenia,,2175.93 €/m2) - District 20: Villa de Vallecas,125,115,4,2,,256000,YES,1/1/1989
20341,SIERRA DEL BREZO,,1956.0 €/m2) - District 20: Villa de Vallecas,70,58,3,2,,179000,NO,1/1/2003
20340,HUELGA,,1956.0 €/m2) - District 20: Villa de Vallecas,69,58,3,2,,185000,YES,1/1/2000
20339,Calle de San Jaime,,1956.0 €/m2) - District 20: Villa de Vallecas,73,,3,1,,129900,NO,1/1/1971
20337,CERRO DEL MURMULLO,,2677.28 €/m2) - District 20: Villa de Vallecas,56,,0,1,,128000,YES,1/1/2008
20336,Avenida Ensanche de Vallecas,,2677.28 €/m2) - District 20: Villa de Vallecas,57,,1,1,,169000,YES,1/1/2006
20332,Paseo DE VILLAMANRIQUE,,1956.0 €/m2) - District 20: Villa de Vallecas,66,56,2,1,,148600,NO,1/1/2004
20329,Calle de los Montes de Toledo,,1956.0 €/m2) - District 20: Villa de Vallecas,52,49,2,1,,127500,NO,1/1/1960
20328,Calle ZORITA DE LA FRONTERA,,2677.28 €/m2) - District 20: Villa de Vallecas,110,85,3,2,,340000,YES,1/1/2011
20327,Avenida DEL ENSANCHE DE VALLECAS,,2677.28 €/m2) - District 20: Villa de Vallecas,56,48,1,2,,175000,YES,1/1/2007
20326,Calle Sierra de Bobia,,1956.0 €/m2) - District 20: Villa de Vallecas,97,,3,2,,199000,NO,1/1/1997
20325,Alameda del Valle,,2677.28 €/m2) - District 20: Villa de Vallecas,126,,3,2,,290000,YES,1/1/2006
20324,Calle de Peña Nueva,,1956.0 €/m2) - District 20: Villa de Vallecas,82,63,3,1,,138000,NO,1/1/1978
20321,Avenida de Santa Eugenia,,2175.93 €/m2) - District 20: Villa de Vallecas,116,105,4,2,,297000,YES,1/1/1998
20320,Calle de Fuentespina,,2175.93 €/m2) - District 20: Villa de Vallecas,120,110,3,2,,255000,NO,1/1/1987
20319,Avenida de las Suertes,,2677.28 €/m2) - District 20: Villa de Vallecas,85,,2,1,,240000,YES,1/1/2008
20318,Calle del Puerto de Pozazal,37,2677.28 €/m2) - District 20: Villa de Vallecas,55,54,1,1,,135000,YES,1/1/2010
20317,Calle de Antonio Gades,49,2677.28 €/m2) - District 20: Villa de Vallecas,90,,2,2,,278000,YES,1/1/2008
20312,Calle de Villamayor de Santiago,11,2677.28 €/m2) - District 20: Villa de Vallecas,84,,2,2,,274000,YES,1/1/2008
20300,Alameda del Valle,22,2677.28 €/m2) - District 20: Villa de Vallecas,126,75,3,2,,425000,YES,1/1/2007
20299,Calle de Villamayor de Santiago,11,2677.28 €/m2) - District 20: Villa de Vallecas,101,,3,2,,320000,YES,1/1/2008
20298,Avenida de la Gran Vía del Sureste,42,2677.28 €/m2) - District 20: Villa de Vallecas,93,,2,2,,229000,YES,1/1/2007
20297,Avenida Valdeculebras,141,2677.28 €/m2) - District 20: Villa de Vallecas,300,240,4,4,4,468000,YES,1/1/2010
20295,Calle de Puentelarra,50,2175.93 €/m2) - District 20: Villa de Vallecas,169,145,4,2,,315000,YES,1/1/1991
20294,Calle del Puerto de Pozazal,37,1956.0 €/m2) - District 20: Villa de Vallecas,54,,1,1,,155000,YES,1/1/2009
20290,Calle Muela de San Juan,,1956.0 €/m2) - District 20: Villa de Vallecas,85,65,2,1,,247000,NO,1/1/2000
20288,Calle Fuentespina,,2175.93 €/m2) - District 20: Villa de Vallecas,135,122,4,2,,249900,YES,1/1/1989
20284,Calle Puerto de Lumbreras,,1956.0 €/m2) - District 20: Villa de Vallecas,64,,2,1,,205000,NO,1/1/1965
20277,Alameda del Valle,22,2677.28 €/m2) - District 20: Villa de Vallecas,112,,3,2,,320250,NO,1/1/2007
20275,Palazuelos,,1956.0 €/m2) - District 20: Villa de Vallecas,82,72,3,1,,170000,YES,1/1/1990
20274,Calle DE PUENTEDEY,,2677.28 €/m2) - District 20: Villa de Vallecas,65,52,1,1,,275000,YES,1/1/2008
20273,Calle de José Gutiérrez Maroto,29,2677.28 €/m2) - District 20: Villa de Vallecas,70,61,1,1,,210000,YES,1/1/2008
20271,Calle Embalse del Vellón,,2677.28 €/m2) - District 20: Villa de Vallecas,90,,2,2,,180000,YES,1/1/2007
20268,Calle ROZAS DE PUERTO REAL,,2677.28 €/m2) - District 20: Villa de Vallecas,54,45,1,1,,154000,YES,1/1/2011
20267,Avenida Ensanche de Vallecas,,2677.28 €/m2) - District 20: Villa de Vallecas,58,,0,1,,190000,YES,1/1/2006
20266,Calle Embalse de Navacerrada,,2677.28 €/m2) - District 20: Villa de Vallecas,70,,2,1,,179900,YES,1/1/2006
20264,Calle Cabana,,1956.0 €/m2) - District 20: Villa de Vallecas,56,,2,1,,156000,NO,1/1/2004
20263,Avenida de la Gran Vía del Sureste,,2677.28 €/m2) - District 20: Villa de Vallecas,80,,2,2,,229000,YES,1/1/2008
20260,Alameda del valle,21,2677.28 €/m2) - District 20: Villa de Vallecas,60,,1,1,,170000,YES,1/1/2008
20246,Calle de Puentelarra,,2175.93 €/m2) - District 20: Villa de Vallecas,56,,2,1,,99000,NO,1/1/1968
20239,cerro del murmullo,,2677.28 €/m2) - District 20: Villa de Vallecas,55,,0,1,,127000,YES,1/1/2010
20228,Calle Villaluenga de la Sagra,20,2677.28 €/m2) - District 20: Villa de Vallecas,82,75,2,1,,252000,YES,1/1/2008
20219,Calle de la Gavia Seca,,1956.0 €/m2) - District 20: Villa de Vallecas,56,,3,1,,100397,NO,1/1/1965
20217,Calle de Fuentespina,,2175.93 €/m2) - District 20: Villa de Vallecas,72,70,2,1,,105000,NO,1/1/1977
20216,Puentelarra,,2175.93 €/m2) - District 20: Villa de Vallecas,93,83,3,2,,185000,NO,1/1/1975
20215,Carretera de Villaverde a Vallecas,,2677.28 €/m2) - District 20: Villa de Vallecas,60,55,0,1,,99999,YES,1/1/2016
20214,Calle Cerro del Murmullo,11,2677.28 €/m2) - District 20: Villa de Vallecas,48,,1,2,,100000,YES,1/1/2008
20208,Escuela de Vallecas,16,2677.28 €/m2) - District 20: Villa de Vallecas,65,55,1,1,,182000,YES,1/1/2008
20207,Avenida de las suertes,55,2677.28 €/m2) - District 20: Villa de Vallecas,62,45,1,1,,250000,YES,1/1/2008
20202,Avenida Salmedina,12,2677.28 €/m2) - District 20: Villa de Vallecas,230,,5,3,4,585000,YES,1/1/2006
20201,Calle del Congosto,,1956.0 €/m2) - District 20: Villa de Vallecas,69,58,2,1,,175000,NO,1/1/1999
20200,Congosto,,1956.0 €/m2) - District 20: Villa de Vallecas,79,,3,1,,149000,YES,1/1/1970
20199,Sierra de Sabiñar,,1956.0 €/m2) - District 20: Villa de Vallecas,75,72,3,1,,128000,NO,1/1/1970
20195,Sierra Morena,,1956.0 €/m2) - District 20: Villa de Vallecas,48,46,1,1,,99000,NO,1/1/1972
20189,Avenida del Ensanche de Vallecas,87,2677.28 €/m2) - District 20: Villa de Vallecas,56,46,1,1,,175000,YES,1/1/2006
20170,Avenida ensanche de Vallecas,89,2677.28 €/m2) - District 20: Villa de Vallecas,59,,1,1,,225000,YES,1/1/2016
20169,Calle de Peñas Largas,15,1956.0 €/m2) - District 20: Villa de Vallecas,85,80,2,1,,240000,NO,1/1/2004
20142,Calle del Puerto de Pozazal,37,2677.28 €/m2) - District 20: Villa de Vallecas,54,,1,1,,119000,YES,1/1/2010
20138,Calle de la Sierra de Palomeras,29,1956.0 €/m2) - District 20: Villa de Vallecas,45,35,1,1,,131000,NO,1/1/2009
